498,-76.3129,44.4268,-919.086,5.16909,69.2748,-1155.45,4.73344,57.4847,-1036.81,3.49673,44.4072,-917.951,163.079,47.0148,-917.032
502,-76.6278,44.9219,-918.191,4.10538,73.0016,-1154.38,3.80856,59.7531,-1036.09,3.29119,44.7436,-917.294,162.784,46.97,-917.257
510,-77.686,49.5011,-918.792,1.57671,86.5647,-1154.27,2.38581,68.7561,-1036.76,2.47738,49.7425,-919.029,161.744,49.2653,-920.281
514,-77.8535,57.5276,-919.727,0.2509,97.2794,-1155.5,1.66317,77.7795,-1038.24,1.16908,56.7449,-922.215,161.195,55.9802,-922.596
522,-77.2809,90.167,-921.929,-1.6402,128.143,-1158.58,0.525113,107.915,-1041.86,2.45249,87.2269,-924.107,161.604,80.4179,-929.131
526,-76.7969,112.7,-922.109,-2.70184,148.05,-1159.62,0.423723,128.656,-1042.51,2.60227,108.368,-924.517,161.657,99.895,-931.192
534,-77.4963,162.786,-920.756,-3.59511,195.049,-1159.02,-0.605915,177.846,-1041.67,1.80442,159.71,-923.668,161.629,153.113,-928.743
542,-77.6732,223.33,-916.669,-2.9897,251.672,-1155.21,-0.28316,236.756,-1037.33,1.31937,220.502,-918.636,161.628,215.334,-923.468
546,-77.9053,257.423,-913.772,-2.62682,282.72,-1152.74,0.00752888,269.655,-1034.37,1.01298,254.842,-915.44,160.991,250.965,-920.078
554,-77.9981,330.005,-908.333,-0.990553,351.039,-1147.09,0.360703,340.341,-1028.27,1.25293,328.375,-909.353,160.536,326.641,-912.602
562,-77.793,409.405,-902.102,1.56394,425.455,-1140.36,2.21229,417.157,-1021.7,2.22256,408.012,-902.928,161.589,405.214,-904.805
566,-76.1341,451.215,-898.7,2.92805,465.417,-1137.16,3.42522,458.059,-1018.61,3.60821,449.191,-899.705,162.874,445.792,-901.232
574,-73.3254,537.608,-891.66,5.19337,549.709,-1130.74,6.01139,542.625,-1011.64,6.13139,534.77,-892.491,165.446,529.368,-894.867
578,-72.4132,582.923,-888.454,6.16807,593.97,-1127.34,6.96405,587.367,-1008.25,7.0407,580.008,-889.54,166.782,574.299,-891.921
586,-70.2885,676.011,-881.793,7.91091,684.873,-1120.51,9.35601,679.359,-1001.77,9.12996,672.75,-883.265,168.999,666.712,-884.774
594,-67.1653,770.473,-874.864,10.3661,776.009,-1114.14,12.0824,772.002,-995.352,12.4516,767.191,-876.118,171.843,761.373,-878.913
598,-65.866,817.409,-871.358,11.3785,821.337,-1111.42,12.8478,818.336,-991.508,13.631,814.095,-872.776,173.533,808.01,-875.29
606,-62.7672,908.858,-864.82,14.2954,908.284,-1104.97,15.6194,907.656,-985.453,16.9299,906.012,-866.179,175.993,901.134,-868.639
614,-60.2851,995.671,-860.607,17.5764,990.251,-1100.26,18.7331,992.641,-980.868,18.9233,993.819,-861.692,178.693,990.934,-863.744
621,-58.348,1066.56,-859.795,21.2148,1054.22,-1098.48,21.3976,1060.17,-979.363,21.5173,1065.03,-860.049,180.913,1063.96,-861.345
625,-57.0466,1103.06,-860.087,23.1827,1087.49,-1097.84,22.7224,1095.24,-979.004,22.1972,1102.33,-860.088,181.602,1101.41,-860.701
637,-55.1805,1192.37,-862.251,28.967,1165.57,-1097.49,26.6142,1178.42,-979.238,24.4377,1191.31,-861.008,184.248,1189.99,-858.39
640,-54.9648,1208.38,-862.254,29.1617,1179.63,-1097.78,27.736,1193.95,-978.875,24.4607,1207.76,-861.218,184.3,1206.66,-857.985
646,-55.5029,1233.51,-861.802,30.693,1201.84,-1096.81,28.4658,1217.66,-978.16,24.4324,1233.6,-860.582,183.576,1232.86,-856.637
654,-57.2893,1255.9,-862.454,30.5675,1219.57,-1095.7,27.1514,1237.93,-977.939,22.4509,1254.33,-859.268,182.029,1252.57,-854.588
662,-59.6884,1264.89,-862.673,30.1937,1226.11,-1094.62,25.7397,1245.09,-977,20.1079,1262.87,-859.261,178.851,1259.33,-852.273
666,-60.8746,1264.12,-861.552,29.5234,1226.31,-1093.89,24.7342,1245.07,-976.127,18.6894,1262.75,-858.404,177.813,1260.1,-850.941
674,-62.8049,1254.75,-857.96,27.5032,1222.24,-1090.56,22.028,1239.07,-972.621,16.4816,1255.04,-854.373,175.753,1256.28,-848.375
682,-64.3964,1240.68,-852.866,24.7013,1214.09,-1086.57,21.1813,1228.06,-968.096,15.3793,1241.24,-849.568,174.316,1243.5,-844.234
689,-65.574,1227.82,-848.148,23.1263,1205.56,-1083.08,19.0825,1216.61,-963.779,14.1519,1228.06,-845.404,173.928,1227.66,-840.652
697,-67.8557,1212.16,-843.506,19.7073,1195.45,-1078.95,16.5975,1203.94,-959.19,11.7098,1212.75,-840.83,171.229,1214.12,-836.517
704,-70.8092,1199.26,-838.924,17.5342,1187.38,-1073.84,14.2241,1194.04,-954.833,9.20464,1200.36,-836.158,168.256,1204.2,-831.318
