550.791,697.437,550.734,697.635 
550.685,696.710,550.656,696.867 
550.957,695.822,550.855,695.992 
550.922,695.052,550.844,695.201 
550.862,694.151,550.785,694.313 
550.961,693.370,550.871,693.504 
550.962,692.418,550.871,692.574 
550.925,691.572,550.837,691.729 
550.969,690.658,550.881,690.821 
550.963,689.691,550.871,689.869 
551.024,688.910,550.935,689.052 
550.963,688.118,550.884,688.248 
551.050,687.252,550.953,687.383 
550.790,686.247,550.765,686.408 
550.994,685.400,550.900,685.556 
550.865,684.528,550.825,684.659 
550.950,683.669,550.892,683.795 
550.933,682.624,550.865,682.785 
550.994,681.759,550.925,681.901 
550.994,680.756,550.924,680.915 
551.087,680.006,550.997,680.141 
551.055,679.000,550.982,679.145 
551.041,678.124,550.973,678.268 
550.988,677.079,550.933,677.231 
550.976,676.195,550.923,676.329 
551.018,675.321,550.957,675.451 
551.104,674.372,551.020,674.495 
551.087,673.453,551.018,673.566 
550.870,672.534,550.836,672.640 
550.962,671.548,550.919,671.674 
551.043,670.543,550.981,670.673 
551.158,669.667,551.066,669.774 
551.018,668.549,550.971,668.694 
551.141,667.812,551.078,667.900 
551.096,666.789,551.034,666.879 
551.076,665.895,551.027,665.957 
551.144,664.731,551.071,664.854 
551.140,663.828,551.070,663.925 
551.075,662.813,551.017,662.913 
551.036,661.851,551.007,661.927 
551.073,660.709,551.017,660.825 
551.207,659.799,551.130,659.908 
551.044,658.855,550.993,658.938 
551.217,657.880,551.147,657.954 
551.195,656.726,551.124,656.834 
551.296,655.914,551.206,655.964 
551.133,654.855,551.092,654.919 
551.287,653.719,551.205,653.807 
551.213,652.616,551.148,652.722 
551.227,651.816,551.166,651.875 
551.216,650.722,551.157,650.777 
551.070,649.643,551.037,649.717 
551.396,648.622,551.293,648.689 
551.263,647.619,551.193,647.666 
551.352,646.481,551.262,646.558 
551.085,645.439,551.068,645.501 
551.232,644.335,551.182,644.398 
551.192,643.329,551.149,643.372 
551.439,642.348,551.346,642.376 
551.280,641.261,551.234,641.291 
551.300,640.056,551.240,640.122 
551.379,639.130,551.291,639.144 
551.315,637.969,551.246,638.005 
551.325,637.019,551.258,637.023 
551.378,635.949,551.305,635.949 
551.425,634.695,551.334,634.736 
551.274,633.720,551.246,633.722 
551.500,632.452,551.386,632.481 
551.430,631.255,551.360,631.310 
551.396,630.220,551.325,630.253 
551.366,629.118,551.307,629.143 
551.359,628.036,551.304,628.041 
551.358,627.031,551.304,627.007 
551.439,625.951,551.375,625.911 
551.411,624.558,551.359,624.593 
551.358,623.558,551.331,623.557 
551.417,622.325,551.362,622.360 
551.410,621.174,551.341,621.200 
551.509,620.055,551.426,620.060 
551.416,618.795,551.358,618.828 
551.648,617.679,551.533,617.712 
551.518,616.422,551.449,616.478 
551.500,615.271,551.423,615.309 
551.444,614.117,551.402,614.163 
551.436,613.117,551.393,613.125 
551.575,612.063,551.493,612.016 
551.482,610.555,551.426,610.608 
551.545,609.576,551.472,609.545 
551.595,608.155,551.506,608.211 
551.611,607.114,551.530,607.106 
551.683,605.988,551.584,605.986 
551.592,604.580,551.519,604.622 
551.549,603.530,551.491,603.519 
551.539,602.395,551.493,602.363 
551.663,600.947,551.577,600.985 
551.740,599.832,551.631,599.830 
551.628,598.451,551.563,598.495 
551.610,597.378,551.543,597.371 
551.574,596.172,551.533,596.163 
551.696,594.970,551.620,594.947 
551.669,593.718,551.595,593.704 
551.627,592.408,551.569,592.411 
551.750,591.291,551.661,591.244 
551.633,589.958,551.577,589.948 
551.598,588.444,551.570,588.522 
551.649,587.427,551.596,587.410 
551.590,586.235,551.567,586.209 
551.731,584.946,551.666,584.918 
551.610,583.651,551.577,583.621 
551.717,582.364,551.656,582.349 
551.792,581.107,551.724,581.079 
551.680,579.794,551.640,579.784 
551.741,578.425,551.697,578.438 
551.738,577.208,551.675,577.193 
551.805,575.902,551.742,575.891 
551.676,574.441,551.640,574.478 
551.775,573.393,551.722,573.346 
551.817,572.000,551.754,571.964 
551.784,570.556,551.717,570.575 
551.709,569.377,551.666,569.342 
551.859,568.000,551.788,567.991 
551.882,566.600,551.799,566.617 
551.884,565.324,551.812,565.319 
551.859,564.100,551.809,564.062 
551.924,562.620,551.831,562.629 
551.903,561.531,551.824,561.467 
551.923,560.018,551.847,560.012 
551.919,558.520,551.843,558.552 
551.848,557.363,551.803,557.352 
551.807,556.012,551.783,555.988 
551.897,554.611,551.846,554.618 
551.866,553.174,551.820,553.174 
551.868,551.828,551.823,551.832 
551.966,550.480,551.892,550.469 
552.000,549.164,551.922,549.147 
551.847,547.751,551.834,547.735 
551.971,546.283,551.903,546.284 
552.012,544.815,551.934,544.850 
551.893,543.579,551.867,543.557 
552.011,542.121,551.952,542.114 
551.922,540.650,551.887,540.679 
551.994,539.520,551.937,539.459 
551.972,538.040,551.921,537.993 
551.856,536.411,551.854,536.444 
551.994,535.114,551.938,535.104 
551.960,533.689,551.936,533.686 
551.994,532.160,551.943,532.183 
552.017,530.740,551.969,530.765 
552.000,529.392,551.955,529.400 
552.068,528.080,552.012,528.038 
552.067,526.411,552.026,526.445 
552.198,524.989,552.105,525.023 
552.000,523.705,551.978,523.703 
551.994,522.141,551.978,522.145 
551.866,520.658,551.896,520.671 
552.077,519.287,552.038,519.288 
552.227,517.856,552.137,517.849 
552.034,516.153,552.016,516.209 
552.150,514.900,552.095,514.891 
552.226,513.407,552.148,513.413 
552.376,511.989,552.253,511.970 
552.122,510.420,552.088,510.420 
552.162,508.919,552.113,508.931 
552.230,507.292,552.166,507.348 
552.459,505.854,552.318,505.906 
552.266,504.311,552.187,504.364 
552.179,502.962,552.146,502.962 
552.516,501.478,552.357,501.484 
552.322,499.876,552.241,499.908 
552.462,498.269,552.324,498.327 
552.451,496.886,552.324,496.896 
552.380,495.385,552.287,495.382 
552.435,493.739,552.328,493.789 
552.478,492.049,552.353,492.157 
552.500,490.710,552.374,490.749 
552.508,489.215,552.384,489.223 
552.511,487.644,552.384,487.677 
552.362,486.038,552.284,486.091 
552.613,484.602,552.455,484.617 
552.482,483.152,552.375,483.112 
552.489,481.564,552.382,481.556 
552.446,479.823,552.358,479.885 
552.500,478.253,552.399,478.312 
552.545,476.684,552.446,476.749 
552.523,475.231,552.419,475.231 
552.500,473.642,552.407,473.641 
552.429,471.862,552.362,471.941 
552.701,470.326,552.547,470.401 
552.589,468.789,552.471,468.849 
552.633,467.303,552.513,467.318 
552.616,465.726,552.504,465.739 
552.503,464.000,552.426,464.057 
552.672,462.448,552.540,462.482 
552.739,460.803,552.598,460.862 
552.693,459.438,552.562,459.416 
552.604,457.604,552.507,457.658 
552.795,455.895,552.654,455.960 
552.635,454.349,552.544,454.390 
552.886,452.715,552.703,452.775 
552.769,451.318,552.644,451.300 
552.604,449.589,552.528,449.599 
552.710,447.870,552.606,447.880 
552.658,446.296,552.576,446.303 
552.728,444.482,552.617,444.545 
552.927,442.974,552.760,443.000 
552.760,441.370,552.659,441.380 
552.642,439.606,552.591,439.649 
552.758,437.979,552.668,438.003 
552.777,436.426,552.682,436.418 
552.798,434.636,552.704,434.666 
552.867,433.046,552.730,433.049 
552.887,431.400,552.759,431.396 
552.848,429.644,552.725,429.665 
552.788,428.036,552.692,428.030 
552.750,426.300,552.665,426.302 
552.784,424.505,552.689,424.557 
552.889,422.925,552.764,422.926 
552.927,421.083,552.796,421.143 
552.813,419.389,552.728,419.449 
552.789,417.706,552.711,417.758 
552.938,415.948,552.809,416.003 
552.751,414.259,552.691,414.313 
552.959,412.579,552.843,412.616 
553.051,410.851,552.906,410.894 
552.928,409.180,552.821,409.212 
552.807,407.411,552.754,407.449 
552.974,405.721,552.854,405.744 
552.990,403.964,552.876,404.006 
552.995,402.133,552.873,402.196 
552.874,400.472,552.815,400.499 
552.918,398.758,552.847,398.768 
553.154,396.985,552.998,397.001 
553.128,395.102,552.994,395.171 
552.935,393.452,552.858,393.495 
553.103,391.680,552.969,391.723 
553.189,389.974,553.028,389.994 
553.106,387.990,552.985,388.089 
553.184,386.173,553.034,386.282 
553.187,384.500,553.050,384.577 
553.175,382.892,553.042,382.893 
553.190,381.041,553.063,381.071 
553.218,379.183,553.085,379.228 
553.150,377.235,553.040,377.335 
553.222,375.591,553.087,375.641 
553.197,373.803,553.070,373.851 
553.301,372.005,553.146,372.057 
553.313,370.092,553.158,370.184 
553.412,368.191,553.235,368.319 
553.477,366.467,553.278,366.560 
553.373,364.674,553.215,364.746 
553.322,362.970,553.186,362.995 
553.322,360.970,553.187,361.054 
553.373,359.035,553.229,359.163 
553.403,357.408,553.251,357.458 
553.582,355.515,553.368,355.577 
553.410,353.687,553.262,353.755 
553.371,351.716,553.238,351.823 
553.294,350.025,553.187,350.077 
553.490,348.105,553.326,348.183 
553.416,346.178,553.276,346.284 
553.614,344.315,553.418,344.425 
553.594,342.497,553.393,342.576 
553.577,340.699,553.395,340.745 
553.538,338.605,553.370,338.731 
553.543,336.894,553.391,336.959 
553.551,334.854,553.398,334.987 
553.585,333.090,553.422,333.173 
553.534,331.455,553.389,331.449 
553.619,329.371,553.438,329.445 
553.565,327.534,553.418,327.570 
553.565,325.534,553.411,325.613 
553.604,323.542,553.439,323.640 
553.604,321.542,553.444,321.692 
553.695,319.826,553.522,319.890 
553.668,317.964,553.509,318.022 
553.606,315.927,553.465,316.018 
553.662,314.118,553.504,314.167 
553.675,312.246,553.517,312.266 
553.801,310.293,553.603,310.321 
553.738,308.385,553.555,308.412 
553.804,306.412,553.614,306.447 
553.765,304.429,553.603,304.485 
553.715,302.565,553.556,302.585 
553.766,300.531,553.605,300.587 
553.729,298.630,553.579,298.660 
553.784,296.562,553.618,296.639 
553.793,294.745,553.619,294.753 
553.775,292.882,553.626,292.852 
553.860,290.849,553.681,290.847 
553.851,288.943,553.680,288.910 
553.910,287.127,553.728,287.052 
553.869,285.010,553.705,284.983 
553.859,283.026,553.703,282.993 
553.895,281.042,553.733,280.997 
553.910,279.127,553.744,279.054 
553.936,277.101,553.761,277.055 
553.874,275.111,553.720,275.056 
553.894,273.165,553.737,273.095 
553.899,271.085,553.748,271.040 
553.898,269.108,553.742,269.044 
553.891,267.042,553.750,266.992 
553.989,264.974,553.811,264.937 
553.914,262.941,553.779,262.911 
553.989,260.989,553.820,260.946 
553.878,258.920,553.751,258.858 
554.027,257.076,553.846,256.969 
554.043,255.109,553.852,254.983 
554.032,252.895,553.860,252.809 
553.984,250.892,553.831,250.805 
554.011,248.799,553.845,248.726 
554.073,246.864,553.892,246.743 
554.063,244.823,553.890,244.706 
554.000,242.699,553.861,242.595 
554.148,240.459,553.961,240.406 
553.989,238.602,553.857,238.469 
554.006,236.404,553.875,236.314 
553.972,234.441,553.862,234.318 
553.989,232.411,553.867,232.272 
554.108,230.205,553.960,230.110 
554.158,228.305,553.999,228.141 
554.066,226.304,553.944,226.110 
554.261,224.060,554.072,223.928 
554.257,221.880,554.081,221.763 
554.254,219.807,554.083,219.694 
554.157,217.680,554.007,217.569 
554.100,215.556,553.989,215.457 
554.283,213.544,554.099,213.425 
554.168,211.429,554.028,211.299 
554.249,209.389,554.103,209.234 
554.126,207.368,554.015,207.178 
554.337,205.174,554.173,205.009 
554.192,202.984,554.067,202.827 
554.428,200.911,554.220,200.732 
554.200,198.634,554.072,198.508 
554.362,196.520,554.186,196.393 
554.408,194.310,554.229,194.205 
554.293,192.201,554.164,192.085 
554.500,190.017,554.302,189.919 
554.486,187.817,554.285,187.722 
554.442,185.812,554.264,185.664 
554.486,183.592,554.304,183.474 
554.410,181.500,554.250,181.351 
554.420,179.392,554.257,179.213 
554.433,177.228,554.278,177.066 
554.443,174.830,554.275,174.726 
554.418,172.723,554.270,172.596 
554.278,170.557,554.167,170.428 
554.478,168.353,554.316,168.233 
554.481,166.199,554.326,166.084 
554.486,164.166,554.342,163.992 
554.536,161.895,554.390,161.747 
554.667,159.563,554.470,159.459 
554.563,157.472,554.398,157.334 
554.585,155.328,554.430,155.186 
554.530,153.149,554.383,152.997 
554.497,150.961,554.358,150.791 
554.508,148.446,554.374,148.367 
554.511,146.267,554.383,146.178 
554.516,144.192,554.404,144.066 
554.538,142.016,554.405,141.858 
554.739,139.659,554.551,139.527 
554.620,137.492,554.478,137.355 
554.547,135.380,554.421,135.211 
554.582,132.983,554.455,132.864 
554.561,130.573,554.437,130.506 
554.531,128.324,554.429,128.270 
554.601,126.164,554.494,126.083 
554.634,123.829,554.506,123.756 
554.761,121.585,554.600,121.504 
554.602,119.448,554.490,119.353 
554.640,117.208,554.522,117.088 
554.749,114.703,554.597,114.652 
554.696,112.515,554.567,112.445 
554.749,110.360,554.613,110.262 
554.571,107.983,554.481,107.895 
554.739,105.773,554.617,105.673 
554.805,103.598,554.648,103.472 
554.561,101.172,554.488,101.086 
554.863,98.811,554.694,98.756 
554.744,96.458,554.616,96.419 
554.778,94.301,554.655,94.214 
554.723,91.884,554.619,91.825 
554.836,89.701,554.710,89.619 
554.960,87.494,554.800,87.397 
554.780,84.879,554.662,84.860 
554.825,82.602,554.699,82.576 
554.873,80.410,554.742,80.338 
554.806,78.074,554.699,78.007 
554.728,75.855,554.649,75.771 
554.901,73.494,554.768,73.413 
